Website,Article Title,Article content,Article Link,Date
https://www.ispreview.co.uk/,BT and EE to Sell Starlink as UK Rural Broadband Solution to Customers,"Telecoms giant BT ( EE ) has this morning announced a “landmark agreement” to make Starlink ’s mega constellation of ultrafast broadband satellites in Low Earth Orbit (LEO) available to their consumer broadband customers in “rural and remote areas“, where traditional fixed-line infrastructure is “economically unviable or geographically challenging” to build.",https://www.ispreview.co.uk/index.php/2025/11/bt-and-ee-to-sell-starlink-as-uk-rural-broadband-solution-to-customers.html,6th Nov 2025
https://www.ispreview.co.uk/,Key News for Virgin Media O2 as Telefonica’s Strategic Plan to Focus on UK,"Spanish telecoms giant Telefónica, which forms part of the joint venture that controls broadband and mobile operators Virgin Media and O2 UK, has today announced the outcome of their recent Strategic Review and set out the six pillars underpinning their new five-year strategic plan. This includes consolidation and retaining the UK as one of their core markets.",https://www.ispreview.co.uk/index.php/2025/11/key-news-for-virgin-media-o2-as-telefonicas-strategic-plan-to-focus-on-uk.html,5th Nov 2025
https://www.ispreview.co.uk/,Sky UK to Scrap Sky Live 4K Smart Camera for Sky Glass After Just 2 Years,"Customers of Sky Glass , which uses your broadband and WiFi connection to stream on-demand video and live TV channels directly to Sky’s own brand TV sets (without a satellite dish), have been informed that if they also took out the £290 dedicated 4K HDR smart camera add-on (Sky Live) then this will shortly become an expensive paper weight.",https://www.ispreview.co.uk/index.php/2025/11/sky-uk-to-scrap-sky-live-4k-smart-camera-for-sky-glass-after-just-2-years.html,5th Nov 2025
https://www.ispreview.co.uk/,Openreach CEO Threatens to Scrap 30M UK Premises Target for FTTP Broadband,"The CEO of network access provider Openreach (BT), Clive Selley, has warned Ofcom and the UK Government that he is “going to hold fire” on seeking approval for the final phase of the operator’s plan to deploy full fibre (FTTP) based broadband ISP technology to 30 million premises. At least until the regulator and tax environment show themselves to be favourable.",https://www.ispreview.co.uk/index.php/2025/11/openreach-ceo-threatens-to-scrap-30m-uk-premises-target-for-fttp-broadband.html,5th Nov 2025
https://www.ispreview.co.uk/,London ISP Vorboss Launch New Connectivity Product for Smart Public Services,"London-focused ISP Vorboss , which has built and operates a 100Gbps speed fibre optic network for businesses in the UK’s capital city, has today announced the launch of a connectivity product that’s “built to enable essential public services across the capital“.",https://www.ispreview.co.uk/index.php/2025/11/london-isp-vorboss-launch-new-connectivity-product-for-smart-public-services.html,5th Nov 2025
https://www.ispreview.co.uk/,ISP Lightning Fibre Launch UK Business Broadband Services via CityFibre,"Eastbourne-based broadband ISP Lightning Fibre , which is building a new multi-gigabit speed full fibre (FTTP) broadband network across parts of Sussex + Kent in England (140,000 premises) and also holds a partnership to harness CityFibre ’s wider UK network ( here ), has today launched a new range of business packages via the CF side of their service (off-net).",https://www.ispreview.co.uk/index.php/2025/11/isp-lightning-fibre-launch-uk-business-broadband-services-via-cityfibre.html,5th Nov 2025
https://www.ispreview.co.uk/,London Internet Exchange Launch New Bandwidth Options for Peering,"The not-for-profit London Internet Exchange , which handles a large chunk of UK and global data traffic through their switches via around 900+ members (broadband ISPs, mobile and CDN providers etc.), has announced that networks with multiple 100GE ports (lagged ports) will now be able to access new peering bandwidths of 130Gbps and 150Gbps for “increased flexibility and value“.",https://www.ispreview.co.uk/index.php/2025/11/london-internet-exchange-launch-new-bandwidth-options-for-peering.html,5th Nov 2025
https://www.ispreview.co.uk/,Rural Broadband ISP Voneus Secure UK Funding to 2030 as More Job Cuts Loom,"Alternative UK broadband network Voneus has today officially confirmed what we touched on last month ( here ), which reveals that they’ve strengthened their position for “long-term growth” with a business reorganisation and have secured funding through to 2030 (i.e. renegotiation of an existing £70m debt facility). But more job cuts are set to follow.",https://www.ispreview.co.uk/index.php/2025/11/rural-broadband-isp-voneus-secure-uk-funding-to-2030-as-more-job-cuts-loom.html,5th Nov 2025
https://www.ispreview.co.uk/,"R100 Gigabit Broadband Rollout Reaches 93,800 Premises in Scotland","The Scottish Government (SG) recently revealed that 93,800 premises have now benefitted from their £697m Reaching 100% (R100) project with Openreach (up from 83,419 in July 2025), which is rolling out full fibre (FTTP) broadband to remote rural areas. But the full roll-out is still not expected to complete until early 2028.",https://www.ispreview.co.uk/index.php/2025/11/r100-gigabit-broadband-rollout-reaches-93800-premises-in-scotland.html,5th Nov 2025
https://www.ispreview.co.uk/,Broadband ISP TalkTalk Issue Trading Update and Explores New Ownership Structures,"The TalkTalk Group has today published a very brief trading update for the half year ended 31st August 2025, which largely only highlights the positives ( unlike their annual accounts ) and claims to have “delivered a solid first-half performance“. The group is currently aiming to tackle its debts by targeting £146m in total savings by FY28.",https://www.ispreview.co.uk/index.php/2025/11/broadband-isp-talktalk-issue-trading-update-and-explores-new-ownership-structures.html,5th Nov 2025
https://www.ispreview.co.uk/,Major UK Phone Providers Agree to Crackdown on Scam Calls and Fraud,"A new landmark Telecommunications Charter has today been agreed between several of the UK’s leading broadband, mobile and phone providers, which commits BT ( EE ), Virgin Media ( O2 ), VodafoneThree, Tesco Mobile , TalkTalk , Sky ( Sky Broadband ) and the Comms Council UK to a “crack down on scam calls and fraud“. A sub-charter also exists for B2B phone services.",https://www.ispreview.co.uk/index.php/2025/11/major-uk-phone-providers-agree-to-crackdown-on-scam-calls-and-fraud.html,5th Nov 2025
https://www.ispreview.co.uk/,INCA Continues Work to Standardise Wholesale Full Fibre Among UK Altnets,"The Independent Networks Co-operative Association (INCA), which represents many of the UK’s alternative broadband networks, has today provided a progress update on their work to standardise wholesale access (‘Wholesale Standards Initiative‘) and make it easier for retail ISPs to purchase services from such operators.",https://www.ispreview.co.uk/index.php/2025/11/inca-continues-work-to-standardise-wholesale-full-fibre-among-uk-altnets.html,4th Nov 2025
https://www.ispreview.co.uk/,New Spec Looks to Make 5G Fixed Wireless Broadband Viable for Blocks of Flats,"The Broadband Forum has published a new technical report that outlines how multiple tenants and apartments (MDU – Multi-Dwelling Units) could receive gigabit broadband connectivity through a single 5G based Fixed Wireless Access (FWA) network connection, not least by reusing some of the building’s existing infrastructure.",https://www.ispreview.co.uk/index.php/2025/11/new-spec-looks-to-make-5g-fixed-wireless-broadband-viable-for-blocks-of-flats.html,4th Nov 2025
https://www.ispreview.co.uk/,eSIM.net Launch eSIM Using iOS 26’s Automatic Travel Activation Feature,"Virtual mobile provider eSIM.net , which specialises in offering travel eSIMs (embedded SIMs) for roaming use, has launched a new travel eSIM – Global64 – that claims to be “the first” to take advantage of Apple’s latest iOS 26 innovation — automatic travel SIM activation.",https://www.ispreview.co.uk/index.php/2025/11/esim-net-launch-esim-using-ios-26s-automatic-travel-activation-feature.html,4th Nov 2025
https://www.ispreview.co.uk/,Vodafone UK Launch New Together Discount on Mobile and Broadband Bundles,"Telecoms giant Vodafone (VodafoneThree) has just refreshed their “Together” discount, which now also offer new savings to families that combine (bundle) their unlimited Pay Monthly mobile ( 4G / 5G) plans with one of their fixed line full fibre broadband packages (supplied via Openreach , CommunityFibre or CityFibre ). Savings of up to £636 are being promoted.",https://www.ispreview.co.uk/index.php/2025/11/vodafone-uk-launch-new-together-discount-on-mobile-and-broadband-bundles.html,4th Nov 2025
https://www.ispreview.co.uk/,Business ISP 4Com Criticised Over UK Broadband and Phone Contracts,"Bournemouth-based communications, IT and broadband provider 4Com has come in for criticism from some of their UK customers, who have complained about being hit by dramatically higher prices than they originally agreed over the phone. Sadly, business-to-business contracts lack many of the same protections as consumers enjoy, leaving some small firms in a dire situation.",https://www.ispreview.co.uk/index.php/2025/11/business-isp-4com-criticised-over-uk-broadband-and-phone-contracts.html,4th Nov 2025
https://www.ispreview.co.uk/,Gov Push Ofcom to Tackle Mid Contract UK Broadband and Mobile Price Hikes,"The Secretary of State for Science, Innovation and Technology (DSIT), Liz Kendall, has now joined the chorus of displeasure at O2 ’s recent decision ( here ) to increase their annual mid-contract price rises beyond what customers agreed when they signed-up. In response, the minister has directed Ofcom ’s CEO, Dame Melanie Dawes, to “look at in-contract price rises again“.",https://www.ispreview.co.uk/index.php/2025/11/gov-push-ofcom-to-tackle-mid-contract-uk-broadband-and-mobile-price-hikes.html,4th Nov 2025
https://www.ispreview.co.uk/,Fibrus Launch Black Friday Broadband Sale in N.Ireland and Cumbria UK,"Infracapital-backed broadband ISP Fibrus , which is rolling out a full fibre network across parts of Northern Ireland and Cumbria (England), has joined other internet providers in launching their Black Friday sales for new customers. The provider is also offering up to £400 of buyout credit if your old ISP hits you with Early Termination Charges (ETC).",https://www.ispreview.co.uk/index.php/2025/11/fibrus-launch-black-friday-broadband-sale-in-n-ireland-and-cumbria-uk.html,4th Nov 2025
https://www.ispreview.co.uk/,Community Fibre Offers 6 Months Free Full Fibre Broadband in London,"Network builder and broadband ISP CommunityFibre , which has invested c.£1bn to deploy a 5Gbps speed full fibre ( FTTP ) network across 1.342 million UK homes (inc. 185k businesses within 200 metres of their network) – mostly in London, has launched their Black Friday discounts and begun offering the first 6 months of service for free on ALL of their packages.",https://www.ispreview.co.uk/index.php/2025/11/community-fibre-offers-6-months-free-full-fibre-broadband-in-london.html,4th Nov 2025
